# X^3 - Y^3 = A^4 + B^4
# primitive nontrivial, X>Y>0, A>=B>0, gcd=1
# diff branch, A,B <= 10^6
# n=3207
X,Y,A,B
49905857,12439951,499849,494811
84528465,81301072,499954,252967
94341152,91812751,499988,238269
164488721,163658849,500202,257844
42660849,24328672,501475,1768
48737536,31894239,501696,375929
66287072,61074591,501838,70739
40995377,1793736,501862,271777
504078314,503988647,502569,259650
41376578,16441511,502758,223665
41002160,16326559,502995,154442
56517425,46404737,503154,358452
106652929,104701608,504566,154011
1095839537,1095821496,504883,63056
107861201,105957535,505035,121849
44771213,28572955,506337,161813
40458881,2027304,507278,25669
51654629,36679827,507529,385675
274787072,274480351,507843,231806
474843961,474733559,507887,300223
113123905,110125632,507889,461964
312529561,312259534,508326,332943
46149936,2246255,509175,419822
551905552,551822031,509388,307853
137866873,135795406,509550,470343
199334897,198688336,509553,311434
46899097,31223518,509610,269439
76722953,72042665,509622,318258
42182105,15383849,509880,248718
57278373,49359875,510013,25179
251377241,251014519,510051,177091
241803105,241411807,510059,170333
40868545,7918609,510210,19956
51120272,40297743,510415,129286
773642881,773602064,510559,270284
41605393,11655311,510893,219205
57060521,46516135,511215,360209
227673584,227221647,512047,193250
50072897,38405536,512138,101547
86067184,82830143,513007,39344
42776153,20752071,513139,37175
132644360,130634127,514486,430801
63591073,57143160,514531,147306
55473457,46493391,514549,102117
49291760,24123039,514780,434071
43143697,14343903,514881,290035
57035314,36107047,515085,510792
43388496,21071119,515747,199144
166166433,164665520,516131,478086
42509617,515823,516205,276117
77953937,73827041,516774,44496
48799121,1274344,516962,460023
120277008,117009295,517094,507823
68960656,63387359,517346,200771
48603488,8154175,517871,453636
67876744,62010207,519389,197010
42622769,15607008,519412,170509
48580225,16880352,520494,436933
1070633480,1070612079,520562,112265
54793009,43263407,520625,316687
154593777,153464456,521551,282702
56828688,44876431,521696,371645
178436488,177654431,522221,30170
89209441,82807599,522287,510141
86321744,80490687,523855,464204
77962801,73317505,523980,257226
48790545,34136872,524204,171083
67192237,54151931,524263,512557
64502497,57761823,524445,28997
120624161,118830984,524488,194873
47855065,14539127,525547,416987
281686408,281238815,525559,416468
42856520,7125087,525863,208288
737601901,737550651,525925,290655
46724233,8152006,526950,395067
54895633,43742936,527029,260140
107026729,104725623,527383,73851
48094977,32157928,528122,119195
127714511,125945039,528528,292896
361524170,361307927,528573,285882
81512825,77373847,529121,34167
43057649,9274752,529777,126650
98487153,95691520,529816,127939
49811473,27375951,530655,392689
93890033,90774975,530671,138947
48274496,31931775,531013,144130
43681397,3867363,531193,246155
95147141,91059459,531229,404141
45002273,18420376,532861,255570
50322152,1949551,532962,464969
73757440,68012559,533710,272433
46726453,11562435,533899,372351
45541729,21313103,534037,242143
43621837,2266491,535051,179529
80352624,75645983,535283,248802
43927112,12100783,535335,171214
96326051,93267059,535896,15798
62811913,51857446,536187,400410
49000209,1573672,536780,431371
44851973,19262115,536879,18991
53694417,23288696,537031,492846
45918789,23736067,537071,125465
135090417,133535216,537443,164748
235841617,235339536,537678,69607
200728849,199909248,538046,349143
56727752,43092511,538206,369421
357106784,356858127,538244,324835
44411873,14933560,538504,115191
44837153,17145960,538873,166888
1040186977,1040158416,538902,302419
55952680,41059167,539094,382877
52351296,33300559,539372,384749
81330370,76383079,539562,294945
52433521,17996784,539857,480678
311791433,311244710,540228,521553
124983034,123132967,540615,40698
52293049,38527558,540801,128562
327632474,327157463,541296,508569
172950832,171988031,541387,56602
53034969,39815063,541457,100863
50763349,34570883,541963,238249
46061962,22209271,542742,45483
93414161,86945304,542953,516166
44429849,6496983,543223,136969
227521745,226949872,543481,191454
45496919,11924903,544212,262758
53034097,4919816,544244,497603
54055857,41212976,544386,105857
44555312,6235663,544975,3378
181034641,179312689,545118,530826
109817841,106648520,545167,389670
69951161,61820894,545403,363864
240428633,239881046,545418,281175
97551995,92640587,545538,459816
130758737,129000616,546149,41496
108619313,104566975,546207,470819
62947714,51472903,546261,393624
47158497,22605871,546301,255409
44792629,4490387,546385,160063
50422408,16082111,546554,431915
175826185,174845302,548418,51477
52883073,38257471,548615,190279
157411561,156097174,548694,281187
45191049,4823863,549017,190771
63974673,54723055,549671,285791
107591840,103241679,550175,480766
57159928,35782415,550237,471152
48015178,25365175,551082,215301
67429057,58826856,551904,317969
72141584,65579103,552167,146972
154053313,152568120,552239,329028
119130217,114692281,552798,545604
70064741,63024259,553137,46703
49378961,29232504,553301,202952
61014893,46554955,553561,424089
68573050,61090567,554376,35613
971648453,971611155,554411,325009
104646225,101640632,555353,168774
55733377,25579791,555729,496979
281575736,281133039,556108,312139
48630897,24947816,556399,245682
75037819,68785483,557862,119988
47535209,20512502,558105,204792
72942096,66261839,558296,51987
58229221,30261299,558949,518209
59094865,47696977,559272,71412
501959360,501829039,560196,475
79035345,69739087,561163,485059
60784865,49051512,561506,290893
63077048,39107055,561973,549868
113813405,110909947,562617,314471
48602457,24110903,562861,143325
57644195,43868579,563688,280140
258597505,258081999,563705,217557
54678307,39527203,564000,151752
128654625,125689759,564233,454055
55813025,36844512,564643,385994
47414105,7678502,565767,246294
63178600,52783967,566348,217433
50433953,29062216,566350,170979
54791360,39123087,566902,190703
101358625,96130632,567258,471491
64533993,54774631,568277,107395
76058901,69221299,568417,250303
141165869,139310203,568523,266127
69866104,52974303,569987,542826
53196417,27978856,570401,388492
63502161,53106304,570521,137062
57938114,34108103,570693,469848
51720144,31826863,570742,22823
78110449,71802527,571111,14035
52573521,31888184,571276,282597
47806273,5815256,571510,220843
80445337,74500558,571761,122430
75925832,68867311,571817,253998
47591483,5064971,572460,127974
50134497,12960896,572478,358003
72308065,54952544,572777,568540
48174160,13297407,573416,191169
60645365,48360259,575115,152719
63800681,50868950,575235,369198
74649240,66721919,575414,310725
63594973,37036235,575813,557303
102852888,98262815,575866,413709
54699201,33295744,575983,359408
110121633,107008216,576025,26848
94132336,89739135,577446,123515
161131193,159661070,577623,215202
51890114,28783703,577758,258219
48380353,11075775,578349,33499
260985301,260434899,578799,35351
48302161,7054784,578924,62299
64199320,52163007,579384,316081
166912385,164829904,579387,493270
133024488,130672015,579854,313327
60343712,47359311,580364,88621
57452493,28159771,581017,480595
310678385,310283537,581298,51078
78370560,64749839,581347,556140
48930344,12730303,581391,169756
129250345,126823527,581833,262569
83301617,76964383,582099,292615
48945739,12878923,582492,396
112549493,107758435,582879,492851
81831913,75463990,583464,219897
52124313,28927175,584079,179189
49667385,17591207,584193,156853
53925889,26781423,584529,380069
76076117,67649091,585487,338947
59692061,43459675,586197,334555
53565649,27005408,587488,349243
53522001,2235184,587623,429646
59137953,43671295,588119,249871
335356696,334976735,588860,297287
50763929,8550158,589182,313743
56304967,38672023,589344,74130
295418520,294956447,589481,80172
97837761,93423760,589820,99247
60922384,46329023,589862,273749
61279184,47288223,590359,232024
66799809,56089688,590453,90726
61644077,45630571,590823,363121
254179015,252955159,592290,579792
1911095275,1911080587,592326,441042
227198449,226058768,592664,478051
82887329,72624768,593684,499367
50416259,698243,593808,248532
64724749,51525853,593832,316242
56660273,27414648,593930,438175
80140967,73048391,594462,79122
263195425,262455992,595321,407704
81628181,70361859,595871,513421
54902592,12452351,595988,439743
77257941,63843139,597037,521311
58609027,34219603,597204,429570
101470945,96883104,597709,296910
53294618,28698455,597762,88131
53588789,3270883,598129,401043
82172153,75274615,598147,133269
77453992,69543263,598514,48035
63218577,36093896,598562,527241
50584847,10148783,598566,72150
54854473,16606695,598661,423051
55677553,35327120,598723,57884
86125241,79006375,599065,360483
51209129,17122358,599607,54624
109981087,105985951,600492,314196
170944888,169070655,600544,424401
51068873,14054535,600937,34903
77456561,68798304,601408,301331
57953337,20261191,601553,485101
54337761,30610424,602106,134387
64415809,48704833,602232,377052
60284881,3488399,603491,542171
314037049,313557718,603939,304176
106247217,101990296,604129,269294
96778880,91782927,604178,54641
100936576,96324255,604205,191982
62172461,21905275,604821,556625
54159360,22926127,605383,334358
51570357,10402771,605807,191153
89561953,83519240,605938,178477
53415889,25235552,606790,166663
59305401,23434151,606885,495055
200008416,198838399,606917,250118
57693617,37991296,607088,192339
61513169,44789023,607097,289941
54098688,24963935,607527,284428
53286113,24669775,607587,50663
133393233,129652255,609763,486257
82512360,70428767,610851,520138
672952561,672848504,611486,198001
61490021,41200915,611615,387837
472563745,472337832,612611,319602
74366688,64546655,612829,190398
142870307,138162371,613806,608334
52481489,12974968,614139,102656
54055568,18002191,616241,298170
55338136,29327439,616248,66131
120184049,116603424,617885,263540
87159986,79147655,619260,372603
59716768,33420335,619534,410183
65371141,50779045,619830,169242
62597089,36482648,621257,467476
72411178,59312695,621471,384456
157050336,154986655,621865,184304
58700897,37475272,621960,25495
171375281,169585200,622520,277139
54727557,610003,622835,340423
72245941,60823429,622968,195378
60621145,35946119,623939,396745
89329490,78841799,624651,515280
224651397,223607363,625251,259075
92096219,84302507,625890,411036
77562736,66954959,626207,335626
99393137,93893208,626365,122164
56358745,15856487,626579,380177
66336683,1210955,626706,609114
256885185,256079144,627110,257739
58578901,33905859,627299,291183
115134017,109762961,627798,469152
60599985,38755472,627924,306899
57333145,14400742,629301,411384
2873789073,2873782735,629329,114241
56418488,28011535,629489,155478
85442425,71390487,629513,566337
70015969,56953928,629888,180983
75717417,65074951,630983,50273
71731281,58821704,631259,286836
1707970584,1707945023,632766,501749
120459441,114235919,633367,556977
213610448,212348895,633859,318178
65867825,49534264,634160,223629
235540325,234534197,634278,264456
64843761,13051544,635151,572842
57310001,14643144,635489,385126
183430337,181585656,636568,376687
133317689,128367833,636678,547626
92086136,85100511,636925,18130
192171637,190170181,636996,483822
56167361,4756879,637099,333273
74029801,62226759,637109,6837
60326896,26073695,637913,436280
481555085,481222059,638681,505175
84730057,76124151,639387,74879
56723697,10970056,639634,342769
60071681,36619599,639901,8273
230472409,229399527,640295,213819
68110001,52124344,640429,279684
89177176,81387519,640522,204891
55360601,80990,640707,184320
59938392,34793983,641051,256610
79075360,68708607,642196,11007
126354505,119861302,642348,594657
58473865,12036862,642714,407421
79795685,69231987,643117,268393
56130573,17532955,643217,130117
60947777,34363416,643243,347738
109582689,104597983,643421,109099
58090823,11856455,643764,387768
80505264,65120623,644564,519787
58724376,30942415,644749,94940
149950232,146087023,645568,532245
105579391,98051359,645702,495726
59677849,33577273,645738,168858
58419160,29420639,645772,19865
62758651,40366795,645900,292926
190516441,188394025,646050,482808
7565915429,7565914227,646121,423395
100041720,88487087,646233,605026
2141030633,2141015991,646411,404455
195231305,193671542,647301,192438
57685249,25072728,647574,135269
89122165,74662067,648161,582569
100363673,88803991,648417,604865
60967642,36581431,649173,90522
58992776,1279119,649244,407683
62451497,23380526,649452,479553
57158049,20572424,649565,38250
81491993,71199350,649893,207696
142345913,139158590,649932,323931
68715317,1730323,649933,618165
58829648,29017695,650246,140963
99737857,93333176,650561,16576
74780587,54555211,650718,525942
204862589,203427917,650772,63270
102817585,96404624,650975,326626
109444400,103935487,651967,294132
71146824,46291199,652060,532095
149921409,147189808,652127,15332
61098685,27198349,652380,404718
191928225,189524959,655217,528415
211325989,209313733,655242,536262
63884184,23857823,655794,499373
237734661,236320099,656183,479863
58506245,23165189,656604,210480
67447096,49293135,657566,96705
71328719,53495327,657900,387174
480015001,479742814,658446,92799
68857328,48303855,659723,394988
65689937,43039312,659810,345255
70197825,53695919,660223,181845
67364362,45427591,660276,384621
68471505,50757472,660436,34309
294949088,294216255,660896,43823
66317353,46226950,661584,190023
57702433,5501808,661895,68340
149892976,146722799,662249,360274
333346840,332684687,662717,406876
67396073,30005150,663681,540108
407299945,406818454,663687,461400
58040736,8344415,663830,165603
95331297,87595376,663832,91017
162653473,159702848,664070,434045
96879104,86248479,664115,520070
122453937,117841616,664272,266707
90581681,80871664,665246,368577
213875153,212409376,665350,248199
92528333,83998925,665484,240876
73221793,10370545,666132,664146
68678513,17072760,667837,588616
129746602,125234551,667983,380412
5263241945,5263239542,668469,71364
66965557,39476533,669900,439728
62984128,18408015,672526,444543
2881165681,2881156920,672573,341200
263550749,262507323,673069,326309
77290320,36461167,674261,674156
80216105,67481582,675483,161262
129569685,125232067,675691,229751
75178994,56840567,676392,422775
8059749009,8059747528,676516,530411
86764833,72359560,677369,502552
60384021,2641459,679253,292099
89481569,79527857,679686,90540
95887377,80061752,679895,627210
124932637,117893531,680011,558869
313960033,313104896,680332,441385
71594705,51129864,680440,371003
210951482,209221511,680514,347631
66183290,29296727,681177,471576
113375832,107006831,681498,357641
60728939,16988939,681570,239130
85033736,68962159,681738,515977
80692322,67582823,682305,3822
240212721,238950224,682831,41898
60260117,9816341,682908,139692
90720842,80588471,682911,275688
148215962,144837911,682944,84393
64132328,31556703,683570,344035
64664152,32196623,683750,368527
79036184,64977663,684379,12818
977193113,977098695,684433,475243
464794113,464328416,684620,534849
369637201,369097201,684690,187890
62233016,27467391,685100,35425
79226432,45415311,685142,654289
107821557,100060051,685349,419789
63459815,28837607,685812,319056
67676377,37091751,686647,437499
141512657,137115136,687303,425954
83284408,70737071,687632,112475
89705893,75756915,687813,501569
179083776,175664975,688301,559860
93523463,83500631,688440,325254
67413080,42448927,688488,268279
81059377,58804776,688544,568563
66253496,7328079,689837,502916
762518609,762388288,689947,161424
62441792,3306543,690650,355079
98518865,89284632,691867,351884
670770397,670595451,692173,284379
535097424,534828703,692329,176252
61370112,1599487,692735,170600
315381281,314482289,692994,438168
66586073,11482070,693432,499989
153201969,148555903,694273,539923
272049530,270995207,694449,157422
67217573,14768755,694509,510329
209648584,207821423,694967,273098
119913984,113457503,695592,415079
108210889,101035342,696510,139203
88267569,76761944,696545,27690
62102760,15942287,696592,47043
187176346,184777639,698178,325959
62064440,5222847,698968,124751
75494248,41615055,699551,586986
63126013,12518811,699985,312273
86664313,74296695,700497,55727
65788600,23703647,701593,413132
68444528,38571535,701634,380239
87512593,75348600,701673,68914
65353105,32124527,701737,242897
70835944,15950303,702106,573763
244014965,242525907,702479,379999
86287987,65762371,702942,580944
79746962,41304551,703311,661962
72107293,40090045,703326,506454
265861915,264579307,703374,401172
111471616,104131439,703456,324779
567050913,566780800,703996,348839
364588474,363970903,704157,17406
85644761,72335335,704171,249015
64066848,25538335,704371,111866
71002233,47801831,705925,139983
63475745,16969672,706008,221753
263752301,261943899,707003,594569
114787905,107924927,707491,263829
200632993,198330865,707694,393588
606429032,606200431,708464,117141
80409641,56728265,708870,539706
99906113,90566256,709400,181297
63963961,20223961,709470,91710
116444296,108410799,709532,475941
81316657,38653391,709813,689563
190605921,188240344,710057,145124
205055832,202947871,710266,305267
64260209,21352192,710723,146940
73234922,49032743,711264,371115
247137755,245706107,711402,261498
64565501,16506365,711876,297600
74986141,54822075,711919,23985
97926608,87897631,712845,205058
260126017,258609231,712943,467469
74294817,47687216,713026,455811
65100013,25080395,714113,88687
68107403,28785035,714564,420816
226352433,224571200,715213,316032
142664429,134559677,716322,672060
85037624,70066047,716795,289082
1969283314,1969259527,717090,333159
133388503,128106871,717210,281814
65955672,27599951,717441,175762
345043889,344298048,717458,170753
148941713,144411960,717902,404471
83184933,67630915,718273,102017
144554431,139964431,719670,319740
67503385,33319414,721179,99840
211204689,209114248,722341,262348
72717185,23832792,722876,559391
1366727029,1366677827,724553,102115
92279402,79795223,724839,202740
76146850,54900199,724851,4260
71588530,44922439,724896,101835
285593589,284385923,725109,365311
86020226,54000359,725868,669933
206576485,204181139,725915,399353
69393338,9094535,726141,485112
73983697,50095688,726907,78100
65796081,17386879,726983,127771
72502541,37302749,727248,471654
75452904,12028303,727663,619682
68738241,5011304,728092,457041
83059250,66156359,728169,219570
66034096,18538799,728441,49474
7614623489,7614620463,728497,703339
91541497,75105598,728970,497097
76444752,54646783,729208,167425
93586305,81226472,729631,136404
101190824,89658063,731318,414049
83323984,56802623,731432,574609
80901061,45722579,731659,619553
363552400,362751807,731898,415477
68362329,25901143,732433,345937
69626695,36365287,732462,200562
66657703,15038455,732822,257208
66307057,7262096,732899,226328
172895121,169612384,733099,21604
100356081,81615839,733701,648881
361916240,360609327,736699,682636
80708384,60636303,736943,297518
112021837,103343771,738647,257059
71763777,39202351,739331,320537
197825697,194859736,740288,454553
78333041,56442184,740396,135741
2121196673,2121174240,740641,208804
67636225,12240552,741093,277586
77070256,53645279,741629,172606
171000320,167469967,741996,123203
68870968,27943055,742586,166673
83823584,65707503,743093,139268
69644737,28479528,743151,313820
86186865,61732712,743244,562051
241380841,239602054,743667,229662
99446549,87653813,744246,238206
103600640,93022927,744307,98748
182200697,178767991,744951,407207
71375195,10794539,745320,481554
119143409,108627408,745642,562831
161362088,156081055,745769,547476
95982392,75400351,745878,618221
156249600,150958367,745929,504872
69571944,6573167,746475,401408
81656465,47151552,746633,599158
86536904,38087263,746764,728601
72460981,40302469,746808,250638
71022096,4135919,746967,465254
78613577,55761703,747479,129615
74311245,26203147,747511,532063
121805565,113986907,748007,338247
1041195809,1041035832,748541,673910
81517365,3402179,749141,690015
71791729,37013688,749393,250314
96910057,83966446,750684,155217
431442521,430495550,751005,676584
240044817,238187656,751273,6254
91658264,62186383,752337,676294
511986674,511578407,752478,117855
70407757,24815341,752562,337638
68813002,15247351,753468,34353
1208317657,1208242678,753495,278886
124777521,116845000,753587,397460
248978409,246411703,753719,622021
197893225,194985622,754362,336189
71620747,34178443,754980,224952
68942328,4352015,755101,223632
101038513,89014736,755711,50750
102007409,89286808,756291,387196
80214536,19745199,757351,650846
890535173,890396691,757595,27919
83598977,41305296,757921,654764
350187937,349284096,758492,161433
81162297,52694471,759291,486343
78113537,46568328,759835,453526
87688328,66594895,759846,462017
75990578,46991255,760011,193662
154801761,150010159,760061,117487
98353896,85076719,760652,171637
85654241,66153184,762167,195792
855924181,855770019,762909,8119
222877489,220562648,762931,225728
71205113,27735271,763425,56459
142130521,135880534,764232,381771
447491569,446918688,765622,102897
76112241,45393439,765629,247817
93602569,72097798,765738,564453
136675437,129884203,767257,352495
70802137,17163863,767315,238171
92341816,72434799,767364,496171
3697703505,3697694992,767396,221221
96612913,81923816,768307,243380
72693473,25235681,768324,374100
88502513,37679151,768433,734495
83062273,16386800,768568,684673
70726933,16221925,768732,132462
107335577,92409086,768756,559821
134405008,127586751,769265,172788
78512201,40630310,769290,508107
331176818,330108455,769377,32514
101876912,88481631,769766,341149
71419549,23502123,769857,80821
76062037,43865811,770131,249501
107584201,95822326,770940,331905
131723088,124476031,771922,206075
87295656,67262735,772111,272610
170535298,166341415,772911,100482
126991969,119126113,772932,153612
75945968,33505551,773204,455395
91922776,72985295,773407,416710
106330481,81799464,773969,737618
116946933,107443795,774059,95693
112528641,102099184,774902,80101
78744677,7100211,774997,597169
216796952,213583711,775011,540938
9820823341,9820822091,775475,82565
83082609,58605832,775970,313391
72664976,25950639,776122,240857
179374944,175176847,776188,425725
253934777,251087191,777231,651161
76141281,42377384,777268,135159
92830745,75536462,777327,249546
174309169,168513032,777736,617165
149766920,138212287,777813,770834
78035696,47255071,777980,240585
181455773,177661995,778033,151931
73989328,27273935,778099,367324
136198973,125446925,778554,655788
87024079,63474463,779184,431622
76647240,43283167,779449,98284
74158072,23692703,779606,398125
138763856,131876799,780401,294364
1406058337,1405995488,781178,136685
295282661,292793619,781831,722149
83035946,16194071,781980,663975
462095489,461510752,782075,36234
74253680,32493087,782579,73486
166661745,162012032,782673,196586
76040861,1436139,782993,502613
84374600,57736399,783090,423457
82013121,29947984,783694,619787
87887889,49766528,784152,649099
105385921,79032824,784687,738632
83547696,33727615,784735,637912
104153345,90574984,785910,269669
100007177,85010918,785925,256482
92621368,72270111,786420,431351
104140681,88042174,786906,502083
130050569,118355463,787181,630139
144905785,138178222,787908,371403
77649853,32625085,788292,466404
85591513,11666566,788574,699015
78496529,45290904,789170,232105
83495808,24408655,790124,649363
98817889,83082264,790125,203590
90071749,28992483,790777,749367
86112901,62731619,790999,122423
283330253,281647531,791559,318265
106040061,92758811,792225,136225
106270801,82250600,792295,706882
73935025,16401632,793069,253912
244696226,242441159,793509,264384
77631133,39653931,793755,303983
270373450,268548007,794091,31356
1011758400,1011628079,794580,198341
217567345,213838592,794626,590737
130371353,118454390,794907,626976
131113981,121543595,795095,492373
84909581,58995629,795978,271194
74116544,14456367,796795,179792
75164257,20615328,796845,335798
102303560,65951599,797020,785301
74388637,19631773,797100,139884
155956665,150179767,798211,111733
141743025,134650312,798463,46334
74410509,5739259,798605,266785
75544792,8971071,799057,388332
184425505,179659992,799289,506208
120738137,110458886,799608,244251
106792977,89627816,799721,546078
86750080,62148287,799723,247778
74531025,15175984,800420,85883
1656928498,1656877495,800601,309936
76018592,2470591,800874,408661
77951664,1504687,801230,498073
78164097,4037008,802088,502175
75028393,11932606,802539,276330
85040681,33365894,802686,635139
285262537,283355662,802695,466260
162483293,156415195,802761,467089
75530945,24762352,802914,103349
74653481,2145895,803127,41065
89611379,34850627,803328,714630
74908305,1151984,803883,228320
76274261,28284499,804177,231977
76082341,27490179,804853,5901
101445501,78379259,804907,614667
78696821,5422709,804972,509424
92002600,33315327,805166,752997
94555200,62772287,805312,649041
239460417,236984792,805690,100245
84602981,41900645,806364,574860
164633025,159258232,806389,94798
178999217,174295608,807320,353107
1414664170,1414539079,807570,755409
78892133,3924211,807855,504997
112549517,94819291,807991,619203
87160065,46842352,809276,600961
321935257,320548983,809379,72685
928402664,928235967,810070,136853
626525249,626158408,810261,163658
323038737,320252431,811129,810679
135155313,122173951,811667,677935
116512079,94642079,812250,739260
76687345,24100417,813054,8928
82340363,42557915,814614,449496
134730349,125996123,814883,259409
109641803,95330075,815004,320058
80715664,43673343,815556,113023
78587425,13254672,815588,448761
3509383933,3509371931,816035,10933
303165265,301499112,816409,335238
187829064,182896463,816866,501441
209488449,205989488,817713,277264
355992744,354343087,817778,648665
77739410,28157879,817890,9987
791590496,791341599,818026,375859
88589573,54625395,818173,538607
173746096,167911919,818374,499543
84590353,53537711,819869,33725
107746096,90946559,820324,462529
138071249,129585183,821251,186959
696415313,696020760,821572,586277
87193201,32573400,822275,643224
324785472,322897343,822414,607915
138527925,124641347,822619,716847
87539647,58881631,822714,304086
77605069,1789067,823433,295585
82939817,38032553,824880,478788
80069402,36610823,825450,23889
101247457,82555856,825538,322189
135955184,126889983,826294,247333
196801745,192282207,826339,465377
78256021,21950869,827364,94716
83871197,49365291,827539,162791
89182442,61995143,827880,189453
298385042,296038823,827958,624225
77979153,10113640,828457,213382
389715001,388677769,828576,49686
117252105,99698887,828661,621779
83229359,47148287,828750,29376
252284809,249770487,828775,243843
167109729,160732672,829165,451202
82476488,6911935,829681,542868
8347639056,8347636655,829920,407323
9856180577,9856178928,829972,278935
130740609,117674783,831547,597141
128430677,117897283,832205,25119
340941544,339557247,832688,65505
87727249,54199368,832951,431202
100373936,80509935,833104,296075
90560977,63508656,833876,235077
182128289,174567664,834275,697830
78560608,5553615,834381,44236
82132681,31530334,834498,440781
314751472,312719151,834501,582544
86726337,54799856,834652,222033
168662241,162263375,835017,445715
78944197,1267011,835957,245589
82097624,10957663,835974,502243
146065832,135674991,836809,598762
89837681,56973519,836819,472291
85766057,51798951,837059,176053
79854896,21816735,837587,285670
81669384,37129423,837644,187277
103189903,84603535,837852,142488
9573126312,9573124511,838061,207846
99987249,79634528,838216,175437
147114706,133990519,838314,730323
117585533,94638571,838649,729675
143918392,135456591,838992,28819
214380953,207532231,839205,804287
986790528,986620511,839395,108942
117681480,104223407,839899,37704
147077639,138285143,840042,444936
1968055733,1967994115,840211,682983
124956241,113087880,840594,272665
106121161,88297799,840829,287701
925946777,925751623,841165,186777
130184344,115311807,841886,642795
85179569,39180768,842323,483116
79734200,14926687,842393,65856
94129041,60090064,843157,578032
97183835,25156907,844206,792288
80623957,3972003,844273,355275
90593329,8483648,844339,696004
703542672,703199663,844505,145926
135664741,123718899,845047,552627
136571969,126128568,846404,407567
83138157,1929851,846451,497577
94449832,61073823,846615,563768
109360649,92528263,847209,154073
93701669,18767813,847326,740466
90296593,17407080,847538,680919
121521448,108524511,847612,124935
90771865,48276457,848148,586014
270913201,267658160,848474,660095
159072625,147755192,848884,727549
130550337,108538016,849003,808282
80574826,4362439,849201,233778
755856689,755365073,849966,752202
119142170,103624487,850104,486939
94256693,62575555,850719,511787
82819081,34812190,851190,174723
83148034,36337783,851271,204084
102476021,66513795,852425,709837
1060050293,1059893475,852649,74053
183944977,178472856,852841,316854
85461349,45526837,853140,85506
86536345,31176814,854865,537822
82722809,31655623,854881,126477
168440845,161685419,855005,365461
82015786,25722055,855075,95472
322956705,321218047,855247,279383
222817473,218648591,855705,520181
280120624,276984383,856273,662344
85164801,31313824,856918,467557
102671185,54457752,857179,785616
177949745,171977392,857439,299194
81475867,2278171,857532,98676
603549977,602743406,858822,761487
96499345,14786112,858837,769888
116979871,91065919,859422,740106
291855601,289339904,859471,550246
81906017,7409503,860195,198837
186966672,179630911,860434,661429
185327513,179837846,860775,93534
82159738,15205975,860829,210414
230621047,227047111,861402,322932
83118122,26973431,862161,213552
83181995,7464059,862260,386694
201748346,193996295,862365,773316
216885537,212875136,862919,180732
88214256,47643839,863164,390321
148667584,139603343,863939,299228
82866889,19814518,864357,235638
82492977,5627296,864737,212366
104191169,70854543,865771,679769
82644385,5364032,866723,10298
310282913,308155800,867353,458536
100865282,77190791,867432,96117
114248945,97256287,868493,221481
93362512,55713023,868865,516116
115036296,98221919,869302,245859
97413997,35129101,870558,744174
109343840,88646719,870923,433710
94729520,33002367,871078,698747
102794786,59709239,871497,737904
85988608,38318415,872511,3394
90977105,50979592,873228,444571
176119090,169486999,873876,323985
99572129,72351423,875389,381821
87147912,2864143,876208,518755
256115512,252957551,876236,394859
102886417,8007368,877835,838696
1196163617,1195961071,878483,723297
561462041,560769799,879127,487629
92300376,54900799,879349,389182
217446721,211677704,879439,667604
144978336,134776399,879533,160616
96166601,16667095,879549,731455
133308945,120955904,879605,169512
91863877,46038291,879697,529803
176804386,168052039,879801,652866
145654861,135512475,880379,172575
204528625,199600512,880867,200424
317391705,315380119,881561,104615
85038273,12278536,881675,306538
89976208,43075775,881743,458084
84844257,16756928,881805,194102
88079506,42628759,882027,157506
85194521,22201334,882246,198951
85641057,7797376,882434,381997
99460561,55448000,882700,673979
118444217,99533606,882762,511263
353469697,351569072,883390,561755
95169913,24280441,883680,698376
87296688,37757791,883943,174040
89241009,46303208,884033,161094
705935465,705507207,884393,409471
290448769,286674888,884592,758177
90638825,36730382,884907,534954
137804145,117668527,885119,781969
85313290,19188967,885147,71304
94881873,55011248,885275,520680
147851861,137703139,886741,226593
89543929,45898078,887541,166368
87062121,8290535,888513,435905
88167905,909472,888627,498634
153949168,139222895,889067,755212
1524179504,1524089727,889370,45947
97060701,52723195,889835,612643
164090433,155139280,890929,482672
88265333,33289171,892051,363915
103279616,48050319,892118,773137
113241285,91569859,892325,473669
88656133,39561635,892637,65899
86208649,7517662,893283,243930
98982443,69174011,893790,156768
96773399,12163607,894096,717780
185987269,179596323,894349,173589
115631089,96755208,894456,117091
91865761,51053744,894631,200932
139236576,127185695,894835,168474
10001231681,10001229199,894989,566751
165533485,154470397,895044,675522
107127154,29867383,895437,865014
4002109128,4002091951,895451,653540
90248786,44832599,895521,206376
268163042,265092791,896508,306519
96137425,61746272,897766,243527
101803261,40994509,897924,761418
1069849777,1069548911,898103,786281
88097761,26972624,898574,332147
100406625,48272,899196,773783
87180713,16929351,900275,171283
104746961,63836464,901402,691719
87142040,10301439,901505,108928
106595752,80270127,901540,427515
3249576632,3249555711,902273,44708
104987441,35381824,902369,818982
94303009,55245152,902756,276665
238430112,233686991,902832,598771
89863472,23561791,903202,465909
119169812368,119169812351,903230,492229
654403917,653741371,903581,654703
200926505,191995337,903654,778602
222366229,216276963,903717,678367
101835321,3614071,904165,789085
111280201,88344214,904767,368316
